,userID,screen_name,name,tweetID,create_dt,location,coordinates,language,text,longitude,latitude,country,admin1,admin2,fips
29,2934175713,nausicalibre,Nausica de Grèce #AvecBardella,1320015753727324162,2020-10-24 14:54:15,"Ile-de-France, France",,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",2.5033801560000484,48.70925861900008,FRA,Ile-de-France,Departement de l'Essonne,
30,1217043228,annika1021,Anna Smith-Chasseuil,1320015474583871495,2020-10-24 14:53:08,United States,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",-99.41461918999994,39.39870315600007,USA,Kansas,Rooks County,20163
31,4170918011,NewsBattaglie,News battaglie mondo,1320014085992419329,2020-10-24 14:47:37,,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",,,not found,,,
32,1271384878181842945,immelinaluv,Lina tbh ➐,1320013854667993088,2020-10-24 14:46:42,Earth,,,RT @howdotheefare: so countries just gonna ignore how islam allows abortions till before 4 months of pregnancy and ban abortions instead ???,-102.41019999999996,34.232940000000035,USA,Texas,Lamb County,48279
33,167154454,ematr_86,Emanuele Trevisi,1320013672018857985,2020-10-24 14:45:58,Italia,,,@Vismymiddlename @iocmedia @UN @antonioguterres Ban especially extreme comunism and extreme capitalism that uses ex… https://t.co/g75ZbdcWhw,12.833330000000045,42.833330000000046,ITA,Umbria,Provincia di Perugia,
34,1013039890680991746,howdotheefare,Amber- BLM | ACAB | stream positions asf,1320011355781562371,2020-10-24 14:36:46,india-uae | minor ,,,so countries just gonna ignore how islam allows abortions till before 4 months of pregnancy and ban abortions instead ???,78.28751000000005,24.805760000000078,IND,Madhya Pradesh,Shivpuri,
35,1272088468651307008,qaletheia,ale🌙,1320011004713943040,2020-10-24 14:35:22,yunani,,,"@qnafess gw islam tpi ngeliat ini jga kesel lah, ga ngehargaiin org bgt. klo ada yg kyk bgitu lgi mnding ban aja nder😔",22.000000000000053,39.000000000000064,GRC,Central Greece,Nomos Fthiotidos,
36,721971909752156160,cambridge_peter,Peter Cambridge #StandUp4Brexit #AllLivesMatter,1320010405775855618,2020-10-24 14:33:00,UK,,,"@wardie2 @nezmonkee https://t.co/iXUW8ywaV3

""I am against a total ban because it is inevitably construed - rightly… https://t.co/cX2PKvesqS",-1.9695595439999352,53.408386605000025,GBR,England,Derbyshire,
37,860912549163872256,mN3yTLQre,mN3yTLQre,1320008023591571459,2020-10-24 14:23:32,,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",,,not found,,,
38,3352818287,de011jan,Dejan 🇷🇸 ☦️,1320007989454045185,2020-10-24 14:23:23,"Belgrade City, Serbia",,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",20.463290000000033,44.81310000000008,SRB,Central Serbia,Belgrade,
39,800918584327340032,WithinSyriaBlog,Within Syria,1320007704820224001,2020-10-24 14:22:16,Syria,,,"Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even… https://t.co/nXS6zYaN8d",38.50527333900004,35.01280854600003,SYR,Homs,,
40,231423376,NewAgeIslam,New Age Islam,1320001043405524995,2020-10-24 13:55:47,New Delhi ,,,"Middle East Press on Naya Pakistan, Presidential Debate 2020 and Saudi Ban: New Age Islam's Selection, 24 October 2… https://t.co/LK179eHI79",77.21721000000008,28.630950000000038,IND,NCT,New Delhi,
41,707460150009929729,The_Plague_Doct,The Plague Doctor,1319986504484139008,2020-10-24 12:58:01,Σοβιετική Μπανανία,,,"RT @The_Plague_Doct: @BegumBasdas So, you're telling us that between the 3,000+ km dividing afganistan and Greece, there is NO OTHER SAFE P…",,,not found,,,
42,776440543047917568,Ban_Shariah,Anti_Terror,1319986483978174464,2020-10-24 12:57:56,,,,"@ImtiazMadmood Quran(98.6) Verily, those who disbelieve (in the religion of Islam, the Quran and Prophet Muhammad (… https://t.co/rxdB8gUe0D",,,not found,,,
43,776440543047917568,Ban_Shariah,Anti_Terror,1319983042769936384,2020-10-24 12:44:16,,,,"@RanaAyyub Quran(98.6) Verily, those who disbelieve (in the religion of Islam, the Quran and Prophet Muhammad (Peac… https://t.co/QRb7KFUltz",,,not found,,,
44,174746509,shadmanhassann,Dr. Shadman Hassan,1319980123311861761,2020-10-24 12:32:40,"Patna, Manipal, Mumbai, Delhi.",,,"Twitterverse save my time.

Please confirm -- if the Muslims form the government or have a big say in the governmen… https://t.co/uZIYJY4cr2",77.05088673757727,28.608200047232614,IND,NCT,West Delhi,
45,1198188987963379712,marcus19121656,marcus,1319976858281181184,2020-10-24 12:19:41,,,,@jihadwatchRS Plead ! Ban Islam ban sharia close mosque ! That’s how you deal with an invading culture not plead ! So weak,,,not found,,,
46,5673292,aplusbequalsc,Beautiful Mind,1319976801448325122,2020-10-24 12:19:28,ok,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",-97.50859936099995,35.582683950000046,USA,Oklahoma,Oklahoma County,40109
47,1251427869013745665,mrburton39,redpilled/eng,1319972804851281920,2020-10-24 12:03:35,"England, United Kingdom",,,RT @Bollocks_Dogz: This is why we must ban Islam now,-1.4586250229999678,52.59273609500008,GBR,England,Leicestershire,
48,1319539063129436160,IzharBinti,Latifah Binti Izhar,1319970256715087873,2020-10-24 11:53:27,,,,"RT @KhilafaRashida: #Netherlands: Ban on Anti-Democratic Organizations Equals Banning #Islam

""A repressive bill regarding the ban of antid…",,,not found,,,
49,1285964437371813889,hindukesari,Om🚩,1319959710234144768,2020-10-24 11:11:33,,,,@VeeryaSorry Hindus and Muslims will ban Islam together,,,not found,,,
50,1318606892688498688,BabuSheikh1122,Babu11,1319953538789724161,2020-10-24 10:47:01,Azamgadh,,,@ImrankhanBegger @AtifRaf23773639 @adityyya__ Ha mujhe malum he ki Sab hindu Secular he Me apko ek sach bat mutalik… https://t.co/yXA9qnhEbb,83.18364000000008,26.067580000000078,IND,Uttar Pradesh,Azamgarh,
51,931351290952663042,Singh1989R,Rahul Singh,1319952414078914560,2020-10-24 10:42:33,"Mumbai, India",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",72.83483000000007,18.940170000000023,IND,Maharashtra,Raigarh,
52,345910075,giridharmakam,Giridhar Makam 🇮🇳,1319943212891435009,2020-10-24 10:05:59,"India, Bangalore",,,"@VanniadiPandya @anandstg @MaridhasAnswers WB high court has already passed a judgment to ban Quran...

Those idiot… https://t.co/Vlh31Pt03B",77.58690000000007,12.966180000000064,IND,Karnataka,Bangalore Urban,
53,500059474,gordonreed2,gordon reed,1319942912281554944,2020-10-24 10:04:48,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,not found,,,
54,1059208831618744322,HazeltonJet,Jet #2 🚺🇬🇧🇺🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪🏴󠁧󠁢󠁷󠁬󠁳󠁿,1319942773345312768,2020-10-24 10:04:15,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,not found,,,
55,1293183365500215303,draavidagundan,திராவிட குண்டன்,1319941731073150976,2020-10-24 10:00:06,,,,"@4yy6oCIVSFNGxv7 @vasantalic #Ban_Islam

https://t.co/qLjKqHzItg",,,not found,,,
56,1293183365500215303,draavidagundan,திராவிட குண்டன்,1319941610667266053,2020-10-24 09:59:37,,,,"@vck_ramki @vasantalic @ravanasangu #Ban_Islam

https://t.co/qLjKqHzItg",,,not found,,,
57,1293183365500215303,draavidagundan,திராவிட குண்டன்,1319941512860332033,2020-10-24 09:59:14,,,,"@vasantalic சரிங்க நீங்க வேணும்னா இஸ்லாமிய முப்படை போய் பாலியல் அடிமையாக வேலை பாருங்க.

#Ban_Islam
#Van_Quran

https://t.co/qLjKqHzItg",,,not found,,,
58,1315311655836889089,RiteshR43677894,🌹 ritesh 🌹 kattar hindu 🚩,1319941401644167168,2020-10-24 09:58:48,,,,@AkritiAmbedkar Nakli ambedkar bankar ghum rahe ho 😜😜 agar ambedkar vadi ho to babasaheb ne islam aur Pakistan ke b… https://t.co/jRHTuQN3WO,,,not found,,,
59,1293183365500215303,draavidagundan,திராவிட குண்டன்,1319940827653681152,2020-10-24 09:56:31,,,,"@Karuna47748725 #Ban_Quran
#Ban_Islam
#Ban_Bible
#Ban_Christianity

https://t.co/qLjKqHzItg",,,not found,,,
60,280705761,rusticrobin,Ritasha Manttrin,1319927910724214784,2020-10-24 09:05:11,UK,,,RT @Bollocks_Dogz: This is why we must ban Islam now https://t.co/de3K0iuptD,-1.9695595439999352,53.408386605000025,GBR,England,Derbyshire,
61,529639895,Avicenna911,Sheldon,1319924932646678529,2020-10-24 08:53:21,Abpara Pakistan,,,Islam ki sachai phir sabit hogyr sista come to islam aur ghar ki queen ban kr raho https://t.co/9P46k1zy4p,70.21010363900007,30.314282999000053,PAK,Punjab,,
62,1163457642917793793,AazaadJaeger,Āzād Jäger,1319922455033438210,2020-10-24 08:43:30,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
63,874321944837017602,dean2142,Dean2017,1319918590829727745,2020-10-24 08:28:09,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,not found,,,
64,3235784258,Luth_Ibrahim99,Luth_Ibrahim 🇲🇻 | 🇱🇰,1319910796529258496,2020-10-24 07:57:11,,,,"RT @tckokko: Uthema Ban kurevijje?
MDN ge member ah adhabu dhevijje?
Vakkan huttuvijje?
Drug control kurevijje?
Vazeefaa ithuru kurevijje?…",,,not found,,,
65,356619574,swapnilad,🇮🇳 Swapnil D,1319909852139847683,2020-10-24 07:53:26,India,,,"@paulg Both Christianity and Islam must ban proselytization.
Internationally funded Missionary orgs and Islamist Ma… https://t.co/CcCiG6i3Hh",79.44332654800006,23.379379735000047,IND,Madhya Pradesh,Damoh,
66,479855140,derekwolmarans,derek wolmarans,1319907264547835904,2020-10-24 07:43:09,northern hemisphere,,,RT @Bollocks_Dogz: This is why we must ban Islam now,-81.30544999999995,28.431460000000072,USA,Florida,Orange County,12095
67,796421926734467072,jintyrose,Jinty,1319906093871542273,2020-10-24 07:38:30,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,not found,,,
68,3131626023,KhilafaRashida,Khilafah.com,1319902858633007105,2020-10-24 07:25:38,,,,"#Netherlands: Ban on Anti-Democratic Organizations Equals Banning #Islam

""A repressive bill regarding the ban of a… https://t.co/kdrQQixxPD",,,not found,,,
69,709091755505917952,mike0071981,mike wilson,1319899637726076928,2020-10-24 07:12:50,,,,@Charles4Freedom @VinceElrey20 @FoxNews It was a ban on travel from certain middle east countries. No travel ban fr… https://t.co/Pk7BQsoevB,,,not found,,,
70,714359486278795264,andhu_asiph,Andhu 👓 2019,1319899579794345985,2020-10-24 07:12:37,,,,"RT @tckokko: Uthema Ban kurevijje?
MDN ge member ah adhabu dhevijje?
Vakkan huttuvijje?
Drug control kurevijje?
Vazeefaa ithuru kurevijje?…",,,not found,,,
71,1060041710913282048,SunnoAniket,Aniket Pandey,1319897569384931329,2020-10-24 07:04:37,Land of Sanatan Dharm,,,@AchAnkurArya Bhimte Ban Manu aur usme ban sanatan  trend chala rahe hai unki himmat nhi ki islam ya christianity p… https://t.co/ROMiRE5ZvF,110.39158000000003,-7.77538999999996,IDN,Daerah Istimewa Yogyakarta,,
72,74874936,mchellap,Madhusudhan,1319895553266700290,2020-10-24 06:56:37,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
73,1297292672252678144,SasukeSheikh,Muslim_Mafia,1319891824710922247,2020-10-24 06:41:48,,,,@Yomans2012 @hassan53599379 @_m0m0chi @justoutherebaby But they force them to do acts that go against Islam like ea… https://t.co/n8GD9yNfqj,,,not found,,,
74,1280253877405745152,JazzyJ87283918,Jay,1319889051265212421,2020-10-24 06:30:46,,,,@marklevinshow @realDonaldTrump I’m still trying to figure out how Republicans connect the man who proposed to ban… https://t.co/dS4glsR0wY,,,not found,,,
75,245417265,akkapporu,Real God,1319885551781117952,2020-10-24 06:16:52,உங்க இதயத்துல,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
76,406503026,Allan1cas,Carol Allan,1319883390770909186,2020-10-24 06:08:17,,,,RT @man_anglo: @JakeHepple1 Just need to ban Islam and make it harder for them to live to in the west to safe guard our future.,,,not found,,,
77,1156896335943151616,ZMijokovic,Oktalz Deus Vult,1319880468133720065,2020-10-24 05:56:40,Janna,,,Someone clearly realised they had no grounds for banning me right as they did ban me. Why did I get banned? I got b… https://t.co/nR07tUjv1G,90.01667000000003,23.91667000000007,BGD,Dhaka,,
78,815052259440652289,ManojRoges,Manoj Roges,1319879138379874305,2020-10-24 05:51:23,,,,@Nisaribp Ban islam which creates terrorists😂😂😂 https://t.co/JWoiLYMntt,,,not found,,,
79,1310953314251689987,KandaroliKamal,DMK HATER,1319878426744926208,2020-10-24 05:48:33,Hindustan,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",71.78345000000007,35.74405000000007,PAK,Khyber Pakhtunkhwa,,
80,120399553,chandru_race,Chandrasekar M,1319878281336770560,2020-10-24 05:47:59,chennai,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",80.28252000000003,13.083620000000053,IND,Tamil Nadu,Chennai,
81,1274918749418606593,PankajS0845,Pankaj Sharma,1319876060163444736,2020-10-24 05:39:09,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
82,4539968599,Ramji370,JaiShreeRam,1319871763879112704,2020-10-24 05:22:05,"Vadapalani, Egmore Nungambakka",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",80.21120000000008,13.052260000000048,IND,Tamil Nadu,Chennai,
83,815051493774532608,cosmicblinker,காஸ்மிக்பிளின்கர் 🇮🇳,1319871687626649600,2020-10-24 05:21:47,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
84,1307222473163776000,SweetSarcasm2,Abhinav Tiwari,1319864966954975232,2020-10-24 04:55:04,,,,@vivekagnihotri I wish an open truthful discussion on reality of Islam and Communism and their nexus against India… https://t.co/NFASNg7ZoR,,,not found,,,
85,867072644881027073,wa06489394,wayne Watts,1319860832155672576,2020-10-24 04:38:38,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,not found,,,
86,1218514103666298880,avysheik,Avishek,1319855690458955776,2020-10-24 04:18:12,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
87,273970901,chethanrgowda,chethan,1319850602021580801,2020-10-24 03:57:59,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
88,1490827028,flyhigher_4ever,Pramod Bagde,1319848558514896898,2020-10-24 03:49:52,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
89,1875185791,versubh2020,Subhash Verma,1319844567714197506,2020-10-24 03:34:01,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
90,763111502479970304,Ragh_Mys,ಶ್ರೀ ರಾಮ ಜಯ ರಾಮ ಜಯ ಜಯ ರಾಮ.,1319838333841756160,2020-10-24 03:09:14,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
91,1059337863991619584,Ramakan91283977,Ramakant,1319834747862855680,2020-10-24 02:54:59,India,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",79.44332654800006,23.379379735000047,IND,Madhya Pradesh,Damoh,
92,1028970553233817600,aparnaAD2,Leafless🇮🇳,1319832965652701184,2020-10-24 02:47:54,India,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",79.44332654800006,23.379379735000047,IND,Madhya Pradesh,Damoh,
93,2420234131,SandeepDev84,Sandeep Devarajan,1319832783687020545,2020-10-24 02:47:11,India,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",79.44332654800006,23.379379735000047,IND,Madhya Pradesh,Damoh,
94,932542788159250433,Arya18718163,आर्यपुत्र,1319827926976581632,2020-10-24 02:27:53,भारत,,,RT @RapariaSuneel: You must be an idiot of first order demanding ban on festivals. You sleep comfortably at Eid when crores of goats are sa…,79.44332654800006,23.379379735000047,IND,Madhya Pradesh,Damoh,
95,1899878420,bbhusshan,Bharath Bhusshan,1319825917481418752,2020-10-24 02:19:54,Bangalore,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",77.58690000000007,12.966180000000064,IND,Karnataka,Bangalore Urban,
96,395428269,IRAVIND,ARSHU,1319822827285958658,2020-10-24 02:07:37,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
97,1270491069495508992,AuroraKnox11,Aurora Knox,1319821992506331136,2020-10-24 02:04:18,,,,"@Art_5_Abs_3_GG Weil Moslems zT aus Ländern kommen wo auf Blasphemie, Homosexualität usw. die Todesstrafe steht. We… https://t.co/xo45GZmX77",,,not found,,,
98,1300688068970602496,mdtausif307,Md Tauseef,1319821141406437376,2020-10-24 02:00:55,,,,"@ShaikhGulzarPbh @zafarsareshwala is desh me koi bhi cm,pm ban sakta hai agar use janta chunti hai.aur darhi wali b… https://t.co/L2fro62PPo",,,not found,,,
99,1259000423458967552,sanjaymdn,Sanjay Mishra,1319819916199931906,2020-10-24 01:56:03,,,,@WhiteHouse @realDonaldTrump Which secure by ban Islam in the country like France,,,not found,,,
100,1261155205652992007,GargiJee,Gargi,1319817481574174721,2020-10-24 01:46:23,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,not found,,,
101,116652742,hemasankar,Rajagopalan S.Raman,1319812411814076416,2020-10-24 01:26:14,"Chennai,India",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",80.28252000000003,13.083620000000053,IND,Tamil Nadu,Chennai,
102,134862409,vrugonnab,Veerendra Giddaluru,1319805341089976321,2020-10-24 00:58:08,online!,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",150.7966600000001,59.56051000000008,RUS,Magadan,,
103,1277544278013759488,Pak_Kafir,Pak Kafir,1319803585098637313,2020-10-24 00:51:10,,,,@omernazeerhere @MarkRob60032050 @zarakayk Humans today have moved past legalised slavery. Islam and Muhammad didn'… https://t.co/M8bXhOxBfO,,,not found,,,
104,1086452672293568513,RastraBhakth,Rastra Bhakth🇮🇳,1319802727048699904,2020-10-24 00:47:45,India,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",79.44332654800006,23.379379735000047,IND,Madhya Pradesh,Damoh,
