user,location,coordinates,language,text,latitude,longitude,country
Yazowyy,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
Am10Mary,Kuwait,,,"@faatemsh They give me Middle Ages vibes France statements (towards Islam) is a Joke, 
they be like u have the righ… https://t.co/otNGyOpaAX",47.61216588100007,29.355337252000027,KW
coolsandira,India,,,"Requesting Modi Government To Ban Shariat Law Of Islam - Save Innocent Muslims From Terrorism

#banshariat… https://t.co/whaHyw5FNS",79.44332654800007,23.379379735000043,IN
Swastikagrawa14,,,,@being_caravan Bas abhi Quran padhnea chod dea islam chod dea human ban jayegea,,,
C71778967,,,,"@nYoperaguy @WakaFlocka AC: ""is there a war between the west &amp; radical islam, or.."" 
DT: ""it [islam] is very radica… https://t.co/sxLyskfA73",,,
manibunny1,Hellas,,,"RT @agelaw_7: TIME TO TAKE OUR COUNTRIES BACK!! 
#BAN_ISLAM",22.000000000000057,39.00000000000006,GR
Falcon_AlHind,🍌Republic ,,,"-Macron with his ""Islam is in Criss"" &amp; ongoing crackdown on muslims mean 
- Trump with his ""Islam don't like me"" &amp;… https://t.co/cRu1vz13Km",-93.48080999999996,37.12626000000006,US
Hermioni77,,,,"RT @agelaw_7: TIME TO TAKE OUR COUNTRIES BACK!! 
#BAN_ISLAM",,,
agelaw_7,"Athens, GR",,,"TIME TO TAKE OUR COUNTRIES BACK!! 
#BAN_ISLAM https://t.co/Cpzty6sCzE",23.73640000000006,37.97614000000004,GR
GodfreydeSain,,,,RT @Bollocks_Dogz: This is why we must ban Islam now https://t.co/de3K0iuptD,,,
diTa_bEvu,"ಕರ್ನಾಟಕ, ಭಾರತ ಒಕ್ಕೂಟ",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",77.66938000000005,13.06913000000003,IN
C71778967,,,,"AC: ""is there a war between the west &amp; radical islam, or.."" 
DT: ""it [islam] is very radical.. Its very hard to sep… https://t.co/KXXdOIYOWA",,,
C71778967,,,,"@Derkman37 @Resist2k18 @WakaFlocka AC: ""is there a war between the west &amp; radical islam, or.."" 
DT: ""it [islam] is… https://t.co/A83FYJ7fou",,,
eeecs_,"Tehran, Iran",,,"@layla_ah16 @IeaguesUnderSea @ZainabHrk sexualises islam &amp; expects to be let back in, no wonder she wants the frenc… https://t.co/hgNhNBD4cJ",51.42151000000007,35.694390000000055,IR
luminatus1,,,,"2nd Oct was Macrion's homeschool ban 
headlines

and his 'Islam in crisis all over the world ' and France will libe… https://t.co/S3hKC5aHm9",,,
Bryan700,San Francisco Bay Area,,,"Ban Islam, it is a Death Cult. https://t.co/HMdST5XrAJ",-122.39975053313142,37.62721604184602,US
Thatsmile5,,,,RT @DPBLPatriot: @Miami4Trump The ex-Muslims are telling us the truth. They should know better than anybody what Islam is. Ban Islam in the…,,,
canthama1,,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",,,
pati35209192,black sea ,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",35.00000000000006,43.00000000000006,TR
kambrone64,"Anh Chị Em,  Lên Đường",,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",-106.83193999999997,28.329350000000034,MX
BlackrockIntel,Cyberspace,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",-4.0302299999999605,5.359610000000032,CI
br_green_heart,Everywhere,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",-91.84792999999996,37.66588000000007,US
SunitaG89974516,"Faridabad , Haryana, Bharat",,,@CSAshokRai1 Ye kaum puri dunyan me ban honi chahiye...1400 saal se duniya me aatank macha rakha he  ..islam koi dh… https://t.co/f274t7UtmI,77.31276000000008,28.39247000000006,IN
MarzMerco,,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",,,
s_total_s2,Ελλάς - Greece,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",22.000000000000057,39.00000000000006,GR
nausicalibre,"Ile-de-France, France",,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",2.5033801560000484,48.70925861900008,FR
annika1021,United States,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",-99.41461918999994,39.39870315600007,US
flika_limilki,ישראל,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",34.97921769200008,31.97771151200004,PS
NewsBattaglie,,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",,,
immelinaluv,Earth,,,RT @howdotheefare: so countries just gonna ignore how islam allows abortions till before 4 months of pregnancy and ban abortions instead ???,-102.41019999999997,34.23294000000004,US
ematr_86,Italia,,,@Vismymiddlename @iocmedia @UN @antonioguterres Ban especially extreme comunism and extreme capitalism that uses ex… https://t.co/g75ZbdcWhw,12.833330000000046,42.833330000000046,IT
howdotheefare,india-uae | minor ,,,so countries just gonna ignore how islam allows abortions till before 4 months of pregnancy and ban abortions instead ???,78.28751000000005,24.805760000000078,IN
qaletheia,yunani,,,"@qnafess gw islam tpi ngeliat ini jga kesel lah, ga ngehargaiin org bgt. klo ada yg kyk bgitu lgi mnding ban aja nder😔",22.000000000000057,39.00000000000006,GR
cambridge_peter,UK,,,"@wardie2 @nezmonkee https://t.co/iXUW8ywaV3

""I am against a total ban because it is inevitably construed - rightly… https://t.co/cX2PKvesqS",-1.9695595439999352,53.40838660500003,GB
mN3yTLQre,,,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",,,
de011jan,"Belgrade City, Serbia",,,"RT @WithinSyriaBlog: Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even is…",20.46329000000003,44.81310000000008,RS
WithinSyriaBlog,Syria,,,"Today HTS media is attacking Paris and accusing its of waging a war on Islam and Prophet Mohamad AS, the group even… https://t.co/nXS6zYaN8d",38.50527333900004,35.01280854600003,SY
NewAgeIslam,New Delhi ,,,"Middle East Press on Naya Pakistan, Presidential Debate 2020 and Saudi Ban: New Age Islam's Selection, 24 October 2… https://t.co/LK179eHI79",77.21721000000008,28.63095000000004,IN
The_Plague_Doct,Σοβιετική Μπανανία,,,"RT @The_Plague_Doct: @BegumBasdas So, you're telling us that between the 3,000+ km dividing afganistan and Greece, there is NO OTHER SAFE P…",,,
Ban_Shariah,,,,"@ImtiazMadmood Quran(98.6) Verily, those who disbelieve (in the religion of Islam, the Quran and Prophet Muhammad (… https://t.co/rxdB8gUe0D",,,
Ban_Shariah,,,,"@RanaAyyub Quran(98.6) Verily, those who disbelieve (in the religion of Islam, the Quran and Prophet Muhammad (Peac… https://t.co/QRb7KFUltz",,,
shadmanhassann,"Patna, Manipal, Mumbai, Delhi.",,,"Twitterverse save my time.

Please confirm -- if the Muslims form the government or have a big say in the governmen… https://t.co/uZIYJY4cr2",77.05088673757726,28.608200047232618,IN
marcus19121656,,,,@jihadwatchRS Plead ! Ban Islam ban sharia close mosque ! That’s how you deal with an invading culture not plead ! So weak,,,
aplusbequalsc,ok,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",-97.50859936099994,35.582683950000046,US
mrburton39,"England, United Kingdom",,,RT @Bollocks_Dogz: This is why we must ban Islam now,-1.4586250229999678,52.59273609500008,GB
IzharBinti,,,,"RT @KhilafaRashida: #Netherlands: Ban on Anti-Democratic Organizations Equals Banning #Islam

""A repressive bill regarding the ban of antid…",,,
hindukesari,,,,@VeeryaSorry Hindus and Muslims will ban Islam together,,,
BabuSheikh1122,Azamgadh,,,@ImrankhanBegger @AtifRaf23773639 @adityyya__ Ha mujhe malum he ki Sab hindu Secular he Me apko ek sach bat mutalik… https://t.co/yXA9qnhEbb,83.18364000000008,26.067580000000078,IN
Singh1989R,"Mumbai, India",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",72.83483000000007,18.940170000000023,IN
giridharmakam,"India, Bangalore",,,"@VanniadiPandya @anandstg @MaridhasAnswers WB high court has already passed a judgment to ban Quran...

Those idiot… https://t.co/Vlh31Pt03B",77.58690000000007,12.966180000000065,IN
gordonreed2,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,
HazeltonJet,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,
draavidagundan,,,,"@4yy6oCIVSFNGxv7 @vasantalic #Ban_Islam

https://t.co/qLjKqHzItg",,,
draavidagundan,,,,"@vck_ramki @vasantalic @ravanasangu #Ban_Islam

https://t.co/qLjKqHzItg",,,
draavidagundan,,,,"@vasantalic சரிங்க நீங்க வேணும்னா இஸ்லாமிய முப்படை போய் பாலியல் அடிமையாக வேலை பாருங்க.

#Ban_Islam
#Van_Quran

https://t.co/qLjKqHzItg",,,
RiteshR43677894,,,,@AkritiAmbedkar Nakli ambedkar bankar ghum rahe ho 😜😜 agar ambedkar vadi ho to babasaheb ne islam aur Pakistan ke b… https://t.co/jRHTuQN3WO,,,
draavidagundan,,,,"@Karuna47748725 #Ban_Quran
#Ban_Islam
#Ban_Bible
#Ban_Christianity

https://t.co/qLjKqHzItg",,,
rusticrobin,UK,,,RT @Bollocks_Dogz: This is why we must ban Islam now https://t.co/de3K0iuptD,-1.9695595439999352,53.40838660500003,GB
Avicenna911,Abpara Pakistan,,,Islam ki sachai phir sabit hogyr sista come to islam aur ghar ki queen ban kr raho https://t.co/9P46k1zy4p,70.21010363900007,30.314282999000056,PK
AazaadJaeger,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
dean2142,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,
Luth_Ibrahim99,,,,"RT @tckokko: Uthema Ban kurevijje?
MDN ge member ah adhabu dhevijje?
Vakkan huttuvijje?
Drug control kurevijje?
Vazeefaa ithuru kurevijje?…",,,
swapnilad,India,,,"@paulg Both Christianity and Islam must ban proselytization.
Internationally funded Missionary orgs and Islamist Ma… https://t.co/CcCiG6i3Hh",79.44332654800007,23.379379735000043,IN
derekwolmarans,northern hemisphere,,,RT @Bollocks_Dogz: This is why we must ban Islam now,-81.30544999999995,28.431460000000072,US
jintyrose,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,
KhilafaRashida,,,,"#Netherlands: Ban on Anti-Democratic Organizations Equals Banning #Islam

""A repressive bill regarding the ban of a… https://t.co/kdrQQixxPD",,,
mike0071981,,,,@Charles4Freedom @VinceElrey20 @FoxNews It was a ban on travel from certain middle east countries. No travel ban fr… https://t.co/Pk7BQsoevB,,,
andhu_asiph,,,,"RT @tckokko: Uthema Ban kurevijje?
MDN ge member ah adhabu dhevijje?
Vakkan huttuvijje?
Drug control kurevijje?
Vazeefaa ithuru kurevijje?…",,,
SunnoAniket,Land of Sanatan Dharm,,,@AchAnkurArya Bhimte Ban Manu aur usme ban sanatan  trend chala rahe hai unki himmat nhi ki islam ya christianity p… https://t.co/ROMiRE5ZvF,110.39158000000003,-7.775389999999959,ID
mchellap,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
SasukeSheikh,,,,@Yomans2012 @hassan53599379 @_m0m0chi @justoutherebaby But they force them to do acts that go against Islam like ea… https://t.co/n8GD9yNfqj,,,
JazzyJ87283918,,,,@marklevinshow @realDonaldTrump I’m still trying to figure out how Republicans connect the man who proposed to ban… https://t.co/dS4glsR0wY,,,
akkapporu,உங்க இதயத்துல,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
Allan1cas,,,,RT @man_anglo: @JakeHepple1 Just need to ban Islam and make it harder for them to live to in the west to safe guard our future.,,,
ZMijokovic,Janna,,,Someone clearly realised they had no grounds for banning me right as they did ban me. Why did I get banned? I got b… https://t.co/nR07tUjv1G,90.01667000000003,23.916670000000067,BD
ManojRoges,,,,@Nisaribp Ban islam which creates terrorists😂😂😂 https://t.co/JWoiLYMntt,,,
KandaroliKamal,Hindustan,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",71.78345000000007,35.74405000000007,PK
chandru_race,chennai,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",80.28252000000003,13.083620000000053,IN
PankajS0845,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
Ramji370,"Vadapalani, Egmore Nungambakka",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",80.21120000000008,13.052260000000047,IN
cosmicblinker,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
SweetSarcasm2,,,,@vivekagnihotri I wish an open truthful discussion on reality of Islam and Communism and their nexus against India… https://t.co/NFASNg7ZoR,,,
wa06489394,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,
avysheik,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
chethanrgowda,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
flyhigher_4ever,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
versubh2020,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
Ragh_Mys,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
Ramakan91283977,India,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",79.44332654800007,23.379379735000043,IN
aparnaAD2,India,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",79.44332654800007,23.379379735000043,IN
SandeepDev84,India,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",79.44332654800007,23.379379735000043,IN
Arya18718163,भारत,,,RT @RapariaSuneel: You must be an idiot of first order demanding ban on festivals. You sleep comfortably at Eid when crores of goats are sa…,79.44332654800007,23.379379735000043,IN
bbhusshan,Bangalore,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",77.58690000000007,12.966180000000065,IN
IRAVIND,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
AuroraKnox11,,,,"@Art_5_Abs_3_GG Weil Moslems zT aus Ländern kommen wo auf Blasphemie, Homosexualität usw. die Todesstrafe steht. We… https://t.co/xo45GZmX77",,,
mdtausif307,,,,"@ShaikhGulzarPbh @zafarsareshwala is desh me koi bhi cm,pm ban sakta hai agar use janta chunti hai.aur darhi wali b… https://t.co/L2fro62PPo",,,
sanjaymdn,,,,@WhiteHouse @realDonaldTrump Which secure by ban Islam in the country like France,,,
GargiJee,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
hemasankar,"Chennai,India",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",80.28252000000003,13.083620000000053,IN
vrugonnab,online!,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",150.7966600000001,59.56051000000008,RU
Pak_Kafir,,,,@omernazeerhere @MarkRob60032050 @zarakayk Humans today have moved past legalised slavery. Islam and Muhammad didn'… https://t.co/M8bXhOxBfO,,,
RastraBhakth,India,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",79.44332654800007,23.379379735000043,IN
Markypfc,mind your own business,,,RT @Bollocks_Dogz: This is why we must ban Islam now,-97.28295999999995,36.80487000000005,US
karthick_sk65,"Bengaluru, India",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",77.58690000000007,12.966180000000065,IN
visaradah,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
chandra89007716,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
abidul__islam,"England, United Kingdom",,,Rapid action battalion and Police jointly started killing innocent #madrasa peoples. Their body was taken after tha… https://t.co/tjwvumDInD,-1.4586250229999678,52.59273609500008,GB
VasudhaivaKutu9,Planet earth,,,@M_Amery_ Exactly. My point is that what you Deem mockery is free speech to other people. So what do you want to ba… https://t.co/9YS8anOZIi,-102.41019999999997,34.23294000000004,US
sebaomran,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
Turandot2016,South West England,,,RT @Bollocks_Dogz: This is why we must ban Islam now https://t.co/de3K0iuptD,-2.112072922941874,53.29035733172935,GB
BeforeLightning,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
Hindu108,Greece ,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",22.000000000000057,39.00000000000006,GR
Shigeki981,"Vechta, Deutschland",,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",8.286400000000071,52.72899000000007,DE
AmyCountryside,United Kingdom,,,RT @Bollocks_Dogz: This is why we must ban Islam now,-1.9695595439999352,53.40838660500003,GB
NParavastu,"Sydney, New South Wales",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",151.2069100000001,-33.869599999999934,AU
PookMookie,,,,RT @Bollocks_Dogz: This is why we must ban Islam now https://t.co/de3K0iuptD,,,
anandhtrichy,Trichy,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",78.69474000000008,10.805920000000071,IN
naveen1986ns,Omnipresent,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",153.26876000000004,-27.852629999999976,AU
Krishna26261,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
TheRealMickCla1,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,
ShankarShivIyer,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
noreen18101,,,,RT @man_anglo: @JakeHepple1 Just need to ban Islam and make it harder for them to live to in the west to safe guard our future.,,,
StephenBridge2,Lincolnshire,,,RT @Bollocks_Dogz: This is why we must ban Islam now https://t.co/de3K0iuptD,-0.2884299279999709,53.19147142700007,GB
2367Mahadev,"Bengaluru, India",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",77.58690000000007,12.966180000000065,IN
KG_VigorousBull,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
ScopeView,Read Sathyarth Prakash weblink,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",-112.98495999999994,38.572460000000035,US
joesoap40302901,Canada,,,RT @Bollocks_Dogz: This is why we must ban Islam now,-113.64257999999995,60.108670000000075,CA
ant27248938,,,,RT @Bollocks_Dogz: This is why we must ban Islam now,,,
Indumakalktchi,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
cheekyblinder11,"England, United Kingdom",,,RT @Bollocks_Dogz: This is why we must ban Islam now,-1.4586250229999678,52.59273609500008,GB
GrimReaper1960, United Kingdom,,,RT @Bollocks_Dogz: This is why we must ban Islam now,-1.9695595439999352,53.40838660500003,GB
LizMorganTaylor,"England, United Kingdom",,,RT @Bollocks_Dogz: This is why we must ban Islam now,-1.4586250229999678,52.59273609500008,GB
arnie539,Third rock from the Sun,,,RT @Bollocks_Dogz: This is why we must ban Islam now https://t.co/de3K0iuptD,-112.06604999999996,41.131890000000055,US
man_anglo,War Office,,,@JakeHepple1 Just need to ban Islam and make it harder for them to live to in the west to safe guard our future.,-3.994459999999947,55.79338000000007,GB
Bollocks_Dogz,N Shields  Wallsend Newcasatle,,,This is why we must ban Islam now https://t.co/de3K0iuptD,151.67841506268755,-32.89894995181773,AU
Fahad_Heaven,"Mumbai, India",,,"Got some values and dignity. Can't tolerate stupidity. Everytime she pokes on Islam, Men, etc. Why? 
Baad may garib… https://t.co/yS2MNqhNCx",72.83483000000007,18.940170000000023,IN
Screwdriver_123,LA,,,"RT @nair_hena: Best news of the day. .And a motivational for India too...

Let's ban Islam 

🙏 https://t.co/uLpwhZZurF",103.76805746500008,18.49549827900006,LA
Christi10244448,london sydney ,,,"@AndyDal02045409 @LadBonnie @EthelUnreddy Ban Islam, it’s not compatible with western culture",-84.06562391959255,37.054540729759836,US
test_socrates,,,,"RT @post_Socrates: @ArnoudvDoorn The world stands with France against the Islamisation of Europe.
Deport Islamist. Close Mosques. Ban radic…",,,
post_Socrates,Greece,,,"@ArnoudvDoorn The world stands with France against the Islamisation of Europe.
Deport Islamist. Close Mosques. Ban… https://t.co/sClMJVmOKh",22.000000000000057,39.00000000000006,GR
rajendramaya,"Maharashtra, India",,,@madhukishwar @DeepakBachas Ban koro Islam china ke tarha,73.01582000000008,19.03681000000006,IN
OstinPhilip,"England, United Kingdom",,,"@ajcdeane Islam, you know you've spelt it wrong cause invariably twitter ban you for mentioning it",-1.4586250229999678,52.59273609500008,GB
Joe11020728,,,,"RT @tckokko: Uthema Ban kurevijje?
MDN ge member ah adhabu dhevijje?
Vakkan huttuvijje?
Drug control kurevijje?
Vazeefaa ithuru kurevijje?…",,,
BolMein,Earth,,,"RT @nair_hena: Best news of the day. .And a motivational for India too...

Let's ban Islam 

🙏 https://t.co/uLpwhZZurF",-102.41019999999997,34.23294000000004,US
Kiran_riz123,,,,"RT @nainyousafzai: Dushmen kei kadem ayenge ghr pak waten Mei.
Ham osko sola denge mathei kei kapen Mei 
Ban jayenge batil kei liye kahre i…",,,
india_resurgent,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
anelolsv,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
TheMattRetro,"YOUTUBE, DISCORD, + MORE👉",,,"@444lilwaynescup @AlyciaTyre It wasn't a Muslim ban, there were plenty of other countries like Venezuela that were… https://t.co/kXZIW2AuqL",75.93248000000006,12.270060000000058,IN
MMif7,Maldives,,,"RT @tckokko: Uthema Ban kurevijje?
MDN ge member ah adhabu dhevijje?
Vakkan huttuvijje?
Drug control kurevijje?
Vazeefaa ithuru kurevijje?…",73.50928000000005,4.175240000000031,MV
_Hamadms,"Multan, Pakistan",,,"RT @nainyousafzai: Dushmen kei kadem ayenge ghr pak waten Mei.
Ham osko sola denge mathei kei kapen Mei 
Ban jayenge batil kei liye kahre i…",71.47528000000005,30.195560000000057,PK
NimraMS,,,,"RT @nainyousafzai: Dushmen kei kadem ayenge ghr pak waten Mei.
Ham osko sola denge mathei kei kapen Mei 
Ban jayenge batil kei liye kahre i…",,,
Hb0786,Pakistan,,,"RT @nainyousafzai: Dushmen kei kadem ayenge ghr pak waten Mei.
Ham osko sola denge mathei kei kapen Mei 
Ban jayenge batil kei liye kahre i…",70.21010363900007,30.314282999000056,PK
valhoshifau,male,,,"RT @tckokko: Uthema Ban kurevijje?
MDN ge member ah adhabu dhevijje?
Vakkan huttuvijje?
Drug control kurevijje?
Vazeefaa ithuru kurevijje?…",73.50928000000005,4.175240000000031,MV
vmg2016,"Melbourne, Victoria",,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",144.96751000000006,-37.81738999999993,AU
nainyousafzai,زمین کے اوپر😜,,,"Dushmen kei kadem ayenge ghr pak waten Mei.
Ham osko sola denge mathei kei kapen Mei 
Ban jayenge batil kei liye ka… https://t.co/6v3qsCW4ns",,,
abeyapnakaamkr,,,,"@RealBhaarat I don't belong to islam
I am not linked to islam
I have nothing to do with islam
So why would i ask ev… https://t.co/um0sX1aa8u",,,
hmynkhan,"Melbourne, Australia ",,,@fawadchaudhry @ImranKhanPTI Mulki mafad is mafad parasth se discuss karay ? Jo khud Zaheer ul Islam aur Pasha ka B… https://t.co/dOkHpnZQ7v,144.96751000000006,-37.81738999999993,AU
tckokko,Male’  Maldives,,,"Uthema Ban kurevijje?
MDN ge member ah adhabu dhevijje?
Vakkan huttuvijje?
Drug control kurevijje?
Vazeefaa ithuru… https://t.co/bzHzlZZOz6",73.50928000000005,4.175240000000031,MV
Ryu_sasi,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
NageshK86360467,"Karnataka, India",,,"RT @pp_pune: Islam is introducing shariah into our society via halal products &amp; services… 

If Muslims want halal – Let them Pay for it – N…",76.17046947500006,14.705918575000055,IN
suyash1551,"New Delhi, India",,,"Guys lets protest against ISLAM, who all are with me, if it is happening in Paris then I want this to happen here t… https://t.co/imOvcCFVUo",77.21721000000008,28.63095000000004,IN
Baskara79416578,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
shail_alive,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
ban_temp,,,,@SpeechUnion @MetCC Who come from a deprived extreme religious country from which there is no civilise rule’s law o… https://t.co/fIsy59D9VR,,,
Thiruvenkatam82,Sindhupatti,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",77.87162000000006,9.890950000000032,IN
sihag_s,"Rajasthan, India",,,"RT @JaipurDialogues: Loudspeaker Azaan is not only not sanctioned in Islam, but is also illegal. Allahabad High Court has recently upheld a…",73.84574453500005,26.586502089000078,IN
JayateSatyameva,,,,"RT @Indumakalktchi: Christianity and Islam treat women more rabid than any other religion. 

In fact the stake burning, feminism and Hindu…",,,
muhamma92030192,,,,"@johaniMD Use only for honor' But do not use candles never have a birthday party,an there is no birthday party for… https://t.co/zytJMAO3S4",,,
WereHunterr,,,,@TimesNow Ban him first.. Islam never promotes anti islam. Only people for political benefits do so. Each religion… https://t.co/9qEjwfiuTF,,,
